job_link,job_skills
https://uk.linkedin.com/jobs/view/financial-planning-manager-at-michael-page-3729054839,"Financial Planning, Business Plan, Budget, Forecasting, Accounting, Shared Services, Cash Flow, Development, Investment, Treasury, Loan Portfolio, Security, IFRS, SORPs, Statutory Accounts, Management Accounts, KPIs, Regulatory Reporting, Balance Sheet, Financial Analysis, Microsoft Office, Data Protection, Team Leadership, Analytical Skills, Communication Skills, Presentation Skills, Deadline Management, Teamwork, SelfMotivation, CPD, Performance Improvement, ICAEW, CIPFA, CIMA, ACCA, PQE"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ultrasound-technologist-at-alois-healthcare-3807785089,"Ultrasound Technologist, Diagnostic Medical Sonographer, Sonographer, Imaging Equipment, Soundwaves, Medical Conditions, Pay Package, 12 Hour Shifts, 36.0 Hours Per Week, TaxFree Stipend, Posted Job Title, Ultrasound: Acute, Shift: 07:00:0019:00:00, ALOIS Healthcare, TopQuality Patient Care, Open Honest and Direct, Transparent, Inclusive, Performance Driven"
https://ca.linkedin.com/jobs/view/account-consultant-sales-marketing-mississauga-at-osl-retail-services-3745682011,"Bell products and services, Sales, Customer service, Salesforce CRM, Marketing strategies, Kiosk events, Presentations, Facetoface canvassing, Team player, Time management, Goaloriented, Motivated by rewards, Entrepreneurial mindset, Outgoing personality, Personal vehicle, Valid driver's license, Flexible schedule, Public speaking, Relationship building"
https://www.linkedin.com/jobs/view/new-and-used-sales-consultants-gillman-nissan-guarantee-%244000-for-first-60-days-training%21-at-gillman-automotive-group-3668238714,"Automotive Sales, Customer Service, Sales Strategies, Inventory Management, Market Analysis, Previous Sales Experience, Interpersonal Skills, Work Eligibility in the US, MVR Drug Test Criminal Background Check"
https://www.linkedin.com/jobs/view/senior-solar-sales-consultant-at-fuerza-ai-3791772145,"Solar Sales, Internet web conference tool, Administrative Staff, Proposal Creation, Liaising with installers, Project management, Resume submission, Supporting documents"
https://ae.linkedin.com/jobs/view/operations-supervisor-at-skydive-dubai-3796356710,"Operations management, Leadership, Communication, Safety regulations, Customer service, Event management, Scheduling, Inspection, Maintenance, Microsoft Office Suite, Social Media"
https://www.linkedin.com/jobs/view/specialist-crowd-control-on-call-caesars-atlantic-city-at-caesars-entertainment-inc-3797830688,"Security, Crowd control, CPR / AED, Controlled Force / Handcuffing, High school diploma"
https://www.linkedin.com/jobs/view/maintenance-technician-ii-at-jll-3807908449,"Material Handling Equipment (MHE), Troubleshooting, Preventative maintenance, Electrical maintenance, Mechanical maintenance, Robotics, Electromechanical, Computerized Maintenance Management System (CMMS), Blueprint reading, Electrical schematic reading, Electrical and electronic principles, Metal fabrication, Wood fabrication, Project management, Microsoft Word, Microsoft Excel, Microsoft Outlook, Safety procedures, Quality control, Communication skills, Teamwork skills, Problemsolving skills, Time management skills, Attention to detail, Physical strength and endurance"
https://uk.linkedin.com/jobs/view/premises-manager-didcot-at-the-supply-register-ltd-3786132837,"Premises Management, Alarm Systems Monitoring, Keyholder Responsibilities, Emergency Response, Maintenance, Porterage, Handyperson Duties, Cleaning Management, Sanitary Conditions Management, Practical Skills, Building Security, Health and Safety Regulations, Statutory Health and Safety Regulations, Testing Regimes, School Environment Awareness, DBS Check, ChildBased Employment References"
https://www.linkedin.com/jobs/view/registered-nurse-case-manager-hospice-at-generations-home-and-hospice-3807908012,"Registered Nurse, Hospice, Patient Care, Coordination, Interdisciplinary Teams, Team Work, Family Support, Medical and Dental Benefits, Short and LongTerm Disability, Life Insurance, Paid Time Off, 401(k) Program, Flexible Spending Account, Employee Assistance Program, Vendor Discounts"
https://www.linkedin.com/jobs/view/x-ray-technologist-at-crawford-thomas-recruiting-3769695052,"XRay Technology, Medical Imaging, Patient Care, Safety Evaluation, ImagingSpecific Tasks, Company Procedures, Florida Department of Health Regulations, Quality Control/Assurance Testing, MR Safety, OSHA compliance, Patient Education, Privacy Maintenance, Special Needs Awareness, Image Production, Equipment Testing, Professional Development, Customer Service, Complaint Reporting, High School Education, ARRT Licensure"
https://www.linkedin.com/jobs/view/03353-store-manager-at-sally-beauty-3761748559,"Customer service, Retail sales, Sales management, Operational management, Financial management, Performance management, Cosmetology, Safety, Security, Leadership, Communication, Teamwork, Problem solving, Decision making, Budgeting, Inventory control, Sales growth, Hiring, Training, Coaching, Mentoring, Motivation, Product knowledge, Trend awareness, Analytical skills, Communication skills, Interpersonal skills, Microsoft Office Suite, Point of sale systems, Retail management software, Inventory management software, Scheduling software, Safety and security procedures, Company policies, Ladder safety, Lifting techniques, OSHA regulations, MSDSs, Hazard communication, First aid, CPR, AED"
https://uk.linkedin.com/jobs/view/showroom-sales-advisor-natural-stone-porcelain-flooring-at-maragco-bv-3804025879,"Sales, Customer Service, Microsoft Office Suite, CRM, Communication, Organization, Interior Products, Natural Stone, Porcelain Tiles, Ceramic Tiles, LVT, KBB, Driving License"
https://uk.linkedin.com/jobs/view/solar-pv-manager-at-ecocareers-3807745854,"Solar PV, Energy Efficiency, Carbon Footprint Reduction, Project Management, Management"
https://www.linkedin.com/jobs/view/technical-manager-java-at-central-business-solutions-inc-3580994896,"Java, Agile, Azure, Cloud architecture, Medical device application development, Enterprise application development, Integration solution, Software design, Software development, Software testing, Software deployment, Team management, Requirements gathering, Medical device integration"
https://www.linkedin.com/jobs/view/sales-consultant-at-rural-king-3788218237,"Retail Sales, Customer Service, Farm Equipment Knowledge, Power Equipment Knowledge, Tools Knowledge, Home Essentials Knowledge, Sales Techniques, Customer Engagement, Retail Financing, Inventory Management, Indoor Merchandising, Product Demonstrations, Product Recommendations, Conflict Resolution, Upselling, CrossSelling, Customer FollowUp, Customer Relationship Management, Product Knowledge, Technical Specifications, PointofSale Systems, Microsoft Office Suite, Computer Navigation, Ladder Use, Pallet Jack Use, Stair Climbing, Physical Endurance, Lifting, Pushing, Pulling, Verbal Communication, Close Visual Awareness"
https://www.linkedin.com/jobs/view/litigation-attorney-at-bcg-attorney-search-3732411371,"Litigation, Civil Litigation, Pretrial Practice, Expert Depositions, Discovery, Mediation, Hearings, Dispositive Motions, Jury Trial, Legal Research, Writing"
https://www.linkedin.com/jobs/view/wireless-sales-expert-at-marketsource-inc-3759630781,"Retail sales, Marketing, Advertising, Product demonstrations, Customer service, Training, Product knowledge, Sidebyside selling, Event participation, Sales events, Relationship management, Business relationships, High school diploma or equivalent, Work experience in retail training marketing advertising merchandising or public relations, Weekend weekday or night availability, Minimal supervision, Reliable internet access, Strong work ethic, Personal integrity, Positive attitude, Outstanding communication skills, General technology skills, Flexibility, Able to stand for prolonged periods, Ability to lift heavy objects, Adaptability"
https://www.linkedin.com/jobs/view/rn-utilization-review-dc-case-management-admin-bmh-desoto-at-baptist-memorial-at-health-ecareers-3805713756,"Medical Necessity Reviews, Clinical Knowledge, Communication, Computer Skills, Problem Solving, Critical Thinking Skills, Governmental Regulations, Electronic Medical Record, Working DiagnosisRelated Groups, Level of Care, Payer Requirements, Authorization, Care Coordination, Utilization Review, Status Management, Resource Utilization, Denial Prevention, Clinical Documentation, Observation Admission Review, Authorization Coordination, High Dollar Case Management, Observation Case Review, Continued Stay Reviews, Auth/Cert Screen Updates, RN License, CCM Certification, ACM Certification, BSN or MSN, Diploma or Associate Degree in Nursing, 3+ Years of Clinical Experience"
https://www.linkedin.com/jobs/view/maintenance-technician-at-cargill-3807745885,"Maintenance, Food safety, Quality Assurance, SAP, Troubleshooting, PLC, Electrical troubleshooting, Multimeter, Welding, Production experience, Meat processing experience, Control cabinets, Ladder logic, Schematics, PM's (preventative maintenance), Degrees in maintenance"
https://www.linkedin.com/jobs/view/senior-network-engineer-at-smith-associates-3793504590,"Network Administration, Data Networks, Switches, Firewalls, VPNs, MPLS, Routers, Network Management, Optimization, Monitoring Tools, Network Analysis, Network Design, Network Implementation, Network Management, Equipment Customization, Software Customization, Network Support, Project Coordination, Disaster Recovery, Network Performance Monitoring, Network Uptime, Network Operating Systems, Palo Alto, Cisco IOS, STP, LACP, PoE, VLANs, VTP, 802.1x, Port Security, Monitoring Configurations, Escalation Point, Troubleshooting, Interpersonal Skills, Firewall Technology, Network Security, LAN/WAN Infrastructure Protocols, Cisco Routers, Palo Alto Routers, Meraki Routers, Wireless, Firewalls, Switches, Routing Protocols, BGP, OSPF, EIGRP, Firewall Policies, Rule Sets, Cisco ASA, Cisco Meraki, Network Load Balancing, Cisco Unified Communications Manager, Call Reporting, Accounting, SIP, PRI, Video Conferencing, Data Center Operations, Network Performance Tuning, Monitoring, Alerting, Notifications"
https://www.linkedin.com/jobs/view/registered-nurse-rn-weekends-at-bayada-home-health-care-3794713038,"Electronic documentation, Flexible selfscheduling, One on one care, 24/7 clinical support, Medical Dental and Vision benefits, PTO & sick time, Weekly pay, Health care"
https://www.linkedin.com/jobs/view/registered-nurse-case-manager-hospice-at-brightspring-health-services-at-health-ecareers-3805716433,"Nursing, Patient Care, Patient Assessment, Hospice, Clinical Documentation, Communication, Compliance, Licensure, Nursing Experience, Medication Administration, Patient Education, Health Assessment, Regulatory Requirements, Interdisciplinary Collaboration, Care Planning"
https://www.linkedin.com/jobs/view/manager-of-treasury-at-knights-of-columbus-3806025188,"Treasury, Cash flow forecasting, SAP, Treasury technology, Strategic thinking, Collaboration, Process improvement, Attention to detail, Analytical skills, Problemsolving skills, MS Office Suite (Word Excel Access PowerPoint Outlook), Communication skills, Presentation skills, Interpersonal skills, Relationship building, Bachelor's Degree in Finance Economics Accounting or related field, 57 years of relevant professional work experience, US work authorization"
